OBJECTID,ClassName,ClassValue,ORIG_FID,B2,B3,B4,B8,CMRI,EVI,GNDVI,NDVI,NDWI,SAVI,VV,GLCM_Mean,GLCM_Homogeinity,GLCM_Entropy,GLCM_Correlation
721,Sparse_Mangrove,6,938,0.057399999,0.070799999,0.069799997,0.243200004,1.103038192,0.352009773,0.549044609,0.553993642,0.00711239,0.319926202,-11.32609749,15.0714283,1.290950179,2.364458084,0.970671237
722,Sparse_Mangrove,6,940,0.0403,0.059799999,0.034400001,0.332399994,1.50748539,0.602482677,0.695053518,0.812431812,0.269639045,0.515689909,-8.062260628,25.51428604,0.277600318,7.799687862,0.908543169
723,Sparse_Mangrove,6,941,0.034499999,0.050099999,0.035700001,0.278600007,1.467991233,0.49207893,0.695162773,0.772828519,0.167832151,0.447439522,-8.379125595,25.97857094,0.485376865,6.947885513,0.957792401
724,Sparse_Mangrove,6,942,0.050799999,0.071900003,0.0524,0.217999995,1.116392851,0.359562248,0.503966868,0.612426043,0.156878531,0.322429895,-9.489215851,23.85000038,0.453534365,6.461811066,0.950745881
725,Sparse_Mangrove,6,943,0.0449,0.059,0.042399999,0.211999997,1.231242299,0.375337481,0.564575613,0.666666687,0.163708106,0.337221622,-6.927117348,35.0357132,1.134128332,3.867461443,0.994615972
726,Sparse_Mangrove,6,944,0.041700002,0.053599998,0.037799999,0.234799996,1.350964665,0.428689569,0.628294051,0.722670555,0.172866523,0.38247475,-6.456436157,34.27142715,0.657239914,5.393921375,0.974724174
727,Sparse_Mangrove,6,945,0.037999999,0.0557,0.034000002,0.250400007,1.396966815,0.462630421,0.636066675,0.76090014,0.241917476,0.413819492,-8.983219147,29.3571434,0.333439112,7.329988956,0.958152831
728,Sparse_Mangrove,6,946,0.0396,0.054699998,0.043200001,0.204600006,1.229426622,0.345817626,0.5780949,0.651331723,0.117466778,0.323749661,-6.815773964,36.22142792,0.957006752,4.399272442,0.989692271
729,Sparse_Mangrove,6,947,0.040399998,0.055,0.0352,0.264200002,1.420251489,0.488314569,0.655388474,0.764863074,0.219512194,0.429697275,-7.370082855,35.70000076,0.729411781,5.149496555,0.99225235
730,Sparse_Mangrove,6,950,0.035700001,0.054200001,0.0352,0.192399994,1.251107097,0.34599638,0.560421705,0.690685391,0.212527975,0.324079156,-5.815170288,39.20000076,1.399999976,1.790220022,0.998885453
731,Sparse_Mangrove,6,951,0.045400001,0.054000001,0.047200002,0.160600007,1.042455196,0.256956398,0.496738136,0.545717061,0.067193672,0.240322128,-6.157494068,37.51428604,0.985261798,4.199418545,0.995432138
732,Sparse_Mangrove,6,952,0.047699999,0.057799999,0.043900002,0.171399996,1.087833881,0.295947254,0.495637,0.592196941,0.136676475,0.267370313,-5.895096779,37.70714188,0.979890108,3.859027386,0.993544281
733,Sparse_Mangrove,6,954,0.040800001,0.052700002,0.035799999,0.216000006,1.323388338,0.400515676,0.607740998,0.71564734,0.190960482,0.359537125,-7.049290657,37.92142868,0.935727239,3.99675107,0.994395077
734,Sparse_Mangrove,6,955,0.0392,0.0581,0.042599998,0.197600007,1.190856814,0.334282279,0.545561194,0.64529562,0.153922558,0.314104319,-7.069099426,37.97857285,0.984789908,3.616074324,0.996002853
735,Sparse_Mangrove,6,957,0.038600001,0.0548,0.0381,0.2042,1.262347817,0.363203019,0.576833963,0.685513794,0.179763183,0.335645974,-7.050023079,27.55714226,0.435798287,6.94307375,0.946425378
736,Sparse_Mangrove,6,958,0.045299999,0.0638,0.044799998,0.231600001,1.243875504,0.402360767,0.568043351,0.675832152,0.174953967,0.360896438,-8.1870327,29.39999962,0.66820246,5.510977268,0.983889878
737,Mudflat,4,959,0.064199999,0.080899999,0.070500001,0.151800007,0.670406163,0.185905069,0.304684162,0.365722001,0.068692185,0.16883567,-14.88479805,13.38571453,1.18630898,2.919622898,0.963948607
738,Mudflat,4,960,0.065800004,0.077399999,0.066200003,0.178599998,0.854462802,0.25963226,0.395312488,0.459150314,0.077994399,0.226369485,-10.31549835,20.79285622,0.499607116,6.629962921,0.918960392
739,Mudflat,4,961,0.061000001,0.075800002,0.072999999,0.172000006,0.792297959,0.214750558,0.388216317,0.404081643,0.018817222,0.19932887,-9.696053505,20.99285698,0.582738519,5.97501564,0.955209017
740,Mudflat,4,962,0.052999999,0.0678,0.067500003,0.187600002,0.939863861,0.251234204,0.46906814,0.470795751,0.002217277,0.238577664,-9.308867455,23.63571358,0.445147961,7.128005505,0.928972304
741,Mudflat,4,963,0.053599998,0.077100001,0.057500001,0.258399993,1.176348209,0.418053925,0.540387452,0.635960758,0.145616636,0.369346708,-8.338367462,27.11428642,0.279192835,8.167662621,0.925630808
742,Mudflat,4,964,0.058899999,0.075400002,0.0678,0.170200005,0.816245615,0.225501001,0.385993481,0.430252105,0.053072639,0.208130091,-5.292471409,38.72857285,1.217647076,2.81855607,0.997623861
743,Sparse_Mangrove,6,965,0.038800001,0.058800001,0.0568,0.247400001,1.242498755,0.367329627,0.615937293,0.626561463,0.017301042,0.355508566,-8.942342758,22.9642849,0.646799743,5.583511353,0.967752099
744,Sparse_Mangrove,6,966,0.0253,0.0484,0.041200001,0.238600001,1.368221641,0.380772352,0.66271776,0.705503941,0.080357127,0.37971276,-8.205810547,27.99285698,0.991529822,4.111577034,0.990655243
745,Sparse_Mangrove,6,968,0.0309,0.044300001,0.038600001,0.171200007,1.220893621,0.283079296,0.588863134,0.632030487,0.068757534,0.280219793,-8.474092484,27.27142906,0.593936503,5.989877701,0.969089091
746,Sparse_Mangrove,6,969,0.033799998,0.052499998,0.046399999,0.180199996,1.139243007,0.277570307,0.548775256,0.590467811,0.061678454,0.276217997,-7.448034286,33.20714188,0.585422218,6.414518833,0.973284721
747,Sparse_Mangrove,6,972,0.036400001,0.052000001,0.042599998,0.161599994,1.095870614,0.260006994,0.513108611,0.582762003,0.099365778,0.253479123,-6.773131371,36.65000153,1.051680684,4.003950119,0.996383786
748,Sparse_Mangrove,6,973,0.038400002,0.057,0.0493,0.227400005,1.242813468,0.360467941,0.599156141,0.643657386,0.072436497,0.343955189,-7.455142975,31.81428528,0.394982368,7.289000511,0.955226719
749,Sparse_Mangrove,6,974,0.0319,0.0462,0.036800001,0.191400006,1.288586974,0.329511076,0.611111104,0.677475929,0.113252997,0.318456471,-9.325066566,29.70000076,0.306578368,7.236201286,0.928545177
750,Sparse_Mangrove,6,975,0.059,0.079099998,0.064199999,0.181799993,0.871686161,0.261449516,0.393637419,0.478048772,0.103977665,0.236461118,-3.971963406,39.48571396,1.662285686,0.685629368,0.9977507
751,Sparse_Mangrove,6,976,0.037799999,0.062600002,0.038699999,0.284399986,1.399638772,0.498134762,0.639193058,0.760445654,0.235932887,0.447758466,-8.691905975,25.29999924,0.540751874,6.433054447,0.960906506
752,Sparse_Mangrove,6,977,0.0484,0.068000004,0.056000002,0.205799997,1.075479507,0.317695946,0.503287017,0.57219249,0.096774206,0.294959307,-7.039107323,37.41428757,1.214285731,2.651326895,0.998390019
753,Sparse_Mangrove,6,978,0.028200001,0.056699999,0.034200002,0.257999986,1.405570507,0.446992069,0.639656782,0.765913725,0.247524723,0.423756599,-10.09796524,28.22142792,0.402329892,7.392298698,0.908397794
754,Sparse_Mangrove,6,979,0.0294,0.047800001,0.031599998,0.246999994,1.448863864,0.442808986,0.675712347,0.773151457,0.20403026,0.414975584,-9.498381615,27.70000076,0.300984621,7.61668539,0.913296998
755,Sparse_Mangrove,6,980,0.0328,0.053800002,0.0359,0.2764,1.444229722,0.48262161,0.674136877,0.770092845,0.199554071,0.444109321,-9.789890289,23.27142906,0.516606152,6.632581711,0.918674409
756,Sparse_Mangrove,6,981,0.047800001,0.062399998,0.059999999,0.200200006,1.06356883,0.291670144,0.524752498,0.538816333,0.01960784,0.276637733,-7.856696606,26.1785717,0.443290353,6.715249538,0.948504448
757,Sparse_Mangrove,6,982,0.032900002,0.055199999,0.0436,0.227599993,1.288084149,0.370236218,0.609618127,0.678466082,0.117408894,0.357883811,-10.16441345,21.8928566,0.500918686,6.240163326,0.939249039
758,Sparse_Mangrove,6,983,0.032900002,0.0601,0.041000001,0.252999991,1.337185502,0.423238158,0.616097093,0.721088409,0.188921854,0.400503755,-7.351983547,29.75,0.600864768,6.121071339,0.979088604
759,Sparse_Mangrove,6,984,0.046500001,0.065899998,0.056200001,0.206,1.086582541,0.313533425,0.515262961,0.57131958,0.079443052,0.294804513,-6.702442169,37.57857132,1.2036134,3.288482904,0.997124434
760,Sparse_Mangrove,6,985,0.0524,0.071400002,0.062799998,0.201000005,0.999652684,0.29161042,0.475770921,0.523881733,0.064083487,0.271406144,-6.244539738,32.59285736,0.484004974,6.716397285,0.961240113
761,Sparse_Mangrove,6,986,0.035,0.055199999,0.043699998,0.247400001,1.334921479,0.408347368,0.635161936,0.699759543,0.116279081,0.386234373,-6.671782494,33.72857285,0.540785551,6.737291813,0.968125641
762,Mudflat,4,987,0.082800001,0.093199998,0.090000004,0.134000003,0.376006037,0.104463436,0.179577485,0.196428567,0.017467219,0.091160223,-6.250761986,39.1071434,1.361428618,2.046869278,0.998181343
763,Mudflat,4,988,0.083300002,0.096299998,0.097900003,0.157800004,0.4762896,0.133651659,0.24203071,0.23425889,-0.008238954,0.118896388,-9.846539497,23.93571472,0.404696316,6.511953354,0.923112392
764,Mudflat,4,989,0.086400002,0.103,0.103200004,0.164399996,0.458318055,0.134730518,0.229618534,0.22869952,-0.000969948,0.119593523,-10.28698254,21.0357151,0.608882904,5.58779192,0.901615679
765,Mudflat,4,990,0.077799998,0.093400002,0.091799997,0.146599993,0.451532394,0.122991286,0.221666634,0.22986576,0.008639335,0.11132177,-7.84054184,30.74285698,0.514564812,6.821565628,0.976075828
766,Mudflat,4,991,0.073299997,0.094599999,0.091799997,0.160799995,0.532360375,0.148470104,0.259201229,0.273159146,0.015021474,0.137523249,-7.760354042,32.84999847,0.704621851,5.040544987,0.990919709
767,Mudflat,4,992,0.074199997,0.089900002,0.083300002,0.167400002,0.636665523,0.189295039,0.30120483,0.335460693,0.038106233,0.168043166,-8.65807724,20.79999924,0.70368582,5.388712883,0.879126072
768,Mudflat,4,993,0.059099998,0.071999997,0.056299999,0.1118,0.546700358,0.137874499,0.216539741,0.330160618,0.122369431,0.124607094,-7.149341583,37.2857132,0.796940267,4.254709244,0.987961829
769,Mudflat,4,994,0.075999998,0.094800003,0.097800002,0.142800003,0.389052629,0.097016215,0.202020198,0.187032416,-0.015576317,0.091142319,-8.335333824,31.02857208,0.616002381,6.132268429,0.981014132
770,Mudflat,4,995,0.094599999,0.107600003,0.110600002,0.157800004,0.365005374,0.106124654,0.189148456,0.175856933,-0.013748848,0.092139512,-8.330294609,26.5357151,0.483944058,7.013848782,0.950695932
771,Mudflat,4,996,0.047200002,0.059999999,0.0568,0.182600006,1.030838966,0.268941343,0.505358636,0.52548039,0.027397245,0.255206943,-8.321847916,23.56428528,0.483968794,6.349926472,0.837244093
772,Mudflat,4,997,0.069799997,0.085600004,0.087899998,0.157199994,0.577634633,0.149211943,0.294892877,0.282741725,-0.013256451,0.139511466,-9.900234222,17.97142792,1.078872561,3.464282274,0.970816135
773,Mudflat,4,998,0.058600001,0.081,0.078299999,0.180000007,0.773038626,0.210071906,0.379310369,0.393728256,0.016949158,0.201173693,-8.604005814,25.54285622,0.476091892,6.907579422,0.955093086
774,Mudflat,4,999,0.074699998,0.094599999,0.087399997,0.161400005,0.558365226,0.164364114,0.260937512,0.297427684,0.039560456,0.148237199,-7.396305561,33.56428528,0.50992924,6.467794418,0.974532008
775,Mudflat,4,1000,0.078599997,0.096000001,0.089000002,0.157000005,0.517529488,0.154335007,0.241106734,0.276422769,0.037837833,0.136729226,-6.693114758,31.38571358,0.46294558,6.84789753,0.949701369
776,Mudflat,4,1001,0.074500002,0.086499996,0.074000001,0.072700001,-0.095545009,-0.003392661,-0.086683385,-0.00886162,0.077881597,-0.003015308,-7.505921364,30.3571434,0.54373008,6.480550766,0.960656106
777,Mudflat,4,1002,0.060699999,0.084600002,0.076800004,0.163200006,0.677191257,0.184812829,0.317191303,0.359999985,0.048327122,0.175135136,-6.272165298,32.84999847,0.602873504,6.307148457,0.956627727
778,Mudflat,4,1003,0.0491,0.064199999,0.064400002,0.205200002,1.045640469,0.287734509,0.523385286,0.522255182,-0.001555236,0.274428278,-8.786338806,25.87142944,0.781793416,5.495834351,0.975765169
779,Mudflat,4,1004,0.051600002,0.072999999,0.064999998,0.1664,0.828344285,0.216777846,0.390142024,0.438202262,0.057971027,0.207957342,-6.827940464,32.73571396,0.655265808,5.365461349,0.914508998
780,Sparse_Mangrove,6,1005,0.0447,0.062399998,0.053599998,0.208800003,1.131286502,0.32464546,0.539822996,0.591463447,0.075862072,0.305351526,-6.906692982,38.27857208,1.03285718,2.850560188,0.997654736
781,Sparse_Mangrove,6,1006,0.036899999,0.053800002,0.040199999,0.253600001,1.376311898,0.437995166,0.649967432,0.726344466,0.144680887,0.403250188,-7.012080193,36.32857132,0.752756715,5.336841583,0.992059588
782,Sparse_Mangrove,6,1007,0.0228,0.048999999,0.031199999,0.263399988,1.474486947,0.453657389,0.686299622,0.788187385,0.221945137,0.43833375,-8.50097847,26.94285774,0.584262609,6.179539204,0.959867239
783,Sparse_Mangrove,6,1008,0.0273,0.048599999,0.0244,0.281399995,1.545873165,0.525326014,0.705454528,0.840418577,0.331506848,0.478406549,-8.543009758,29.66428566,0.362950176,7.423249722,0.908192337
784,Sparse_Mangrove,6,1009,0.037799999,0.0592,0.0427,0.245199993,1.314407349,0.415674508,0.611038089,0.7033692,0.161923453,0.385518461,-6.496024609,38.99285889,1.421428561,1.361376762,0.999239445
785,Sparse_Mangrove,6,1010,0.0396,0.0594,0.039900001,0.249799997,1.340325236,0.440152645,0.615782678,0.724542618,0.19637461,0.398695707,-6.6813941,39.20000076,1.442857146,1.27952981,0.999275327
786,Sparse_Mangrove,6,1011,0.041999999,0.0603,0.0405,0.244800001,1.320808053,0.435496241,0.604719758,0.716088355,0.196428567,0.39023304,-7.951420784,34.6428566,0.71042794,5.305683136,0.989342153
787,Sparse_Mangrove,6,1012,0.046100002,0.058200002,0.0414,0.240400001,1.316355467,0.435239047,0.610180855,0.706174612,0.168674707,0.381811202,-6.140431404,37.6071434,0.890595555,4.109447479,0.989652693
788,Sparse_Mangrove,6,1013,0.048599999,0.0638,0.052700002,0.209800005,1.132101893,0.338140339,0.533625722,0.598476171,0.095278949,0.309049189,-5.186641693,37.95714188,0.987782776,3.940547228,0.995124042
789,Sparse_Mangrove,6,1014,0.0372,0.054200001,0.042199999,0.235400006,1.321655989,0.399305582,0.625690639,0.695965409,0.12448135,0.372685194,-6.257155418,38.84999847,1.227142811,2.500526667,0.997459292
790,Dense_Mangrove,5,1015,0.0272,0.057999998,0.0317,0.335200012,1.532185674,0.574201643,0.704984784,0.82720089,0.293199539,0.52514708,-8.54718399,28.91428566,0.609473526,5.986080647,0.974239767
791,Dense_Mangrove,5,1016,0.0359,0.054900002,0.0309,0.310000002,1.517810822,0.569057643,0.699095607,0.818715155,0.279720306,0.497859448,-8.682096481,27.25,0.673219144,5.28410244,0.981952488
792,Dense_Mangrove,5,1017,0.0285,0.046799999,0.029300001,0.253199995,1.480566382,0.460604817,0.688000023,0.792566359,0.229960561,0.429201275,-6.552585602,36.51428604,0.844937623,4.909494877,0.990265906
793,Dense_Mangrove,5,1018,0.032200001,0.046,0.031800002,0.224600002,1.411964893,0.410597146,0.660014808,0.751950085,0.182519257,0.382337391,-8.210613251,32.77142715,0.434700817,6.436130524,0.973522007
794,Dense_Mangrove,5,1019,0.030999999,0.051399998,0.027799999,0.276199996,1.503307939,0.513011158,0.686202705,0.817105293,0.297979802,0.463432819,-7.846981049,32.41428757,0.676910162,5.674734592,0.988089502
795,Dense_Mangrove,5,1020,0.0438,0.052499998,0.035700001,0.207000002,1.301185369,0.391919106,0.595375717,0.705809653,0.190476164,0.345967412,-6.706016064,37.37857056,1.02429688,3.930562496,0.996056676
796,Dense_Mangrove,5,1021,0.038400002,0.052999999,0.035799999,0.221599996,1.335817695,0.404475808,0.613983989,0.721833706,0.193693697,0.367969364,-6.781912804,35.8571434,0.943426013,4.48672533,0.993238926
797,Dense_Mangrove,5,1022,0.0385,0.058600001,0.035599999,0.2412,1.351847291,0.440804422,0.609072685,0.742774546,0.244161382,0.397013396,-5.827354431,36.50714111,0.747470021,5.007540703,0.980903804
798,Dense_Mangrove,5,1023,0.0392,0.051199999,0.035,0.266400009,1.445332408,0.489259154,0.677581906,0.767750502,0.187935024,0.433117062,-7.185846329,35.1071434,0.688203692,5.141105175,0.987500727
799,Dense_Mangrove,5,1024,0.0283,0.040600002,0.029899999,0.207800001,1.421530247,0.378526747,0.673107862,0.748422384,0.15177308,0.361732423,-8.294427872,25.45714378,0.63468641,5.973619938,0.969872534
800,Dense_Mangrove,5,1025,0.037300002,0.052999999,0.030099999,0.248199999,1.431761026,0.474522442,0.648074389,0.783686697,0.275571615,0.420339197,-7.090346336,32.25714111,0.713523626,5.749206543,0.986713767
801,Dense_Mangrove,5,1026,0.0438,0.0493,0.035999998,0.226999998,1.369377255,0.428443253,0.643141508,0.726235747,0.155920297,0.37549147,-7.347952843,33.5357132,0.606844306,5.960253716,0.975779653
802,Dense_Mangrove,5,1027,0.036600001,0.0526,0.0385,0.194000006,1.242215395,0.337896585,0.573398232,0.668817222,0.154774979,0.318430036,-7.479990959,35.20714188,0.58243686,6.110998631,0.980735421
803,Dense_Mangrove,5,1028,0.035300002,0.059599999,0.0306,0.289799988,1.467832446,0.536135316,0.658843696,0.80898875,0.321507752,0.47391516,-7.929568768,28.70714378,0.949250162,4.723376274,0.991353989
804,Dense_Mangrove,5,1029,0.034400001,0.052900001,0.032699998,0.268400013,1.453509212,0.488355756,0.670712709,0.782796443,0.235981345,0.441330701,-6.990821362,35.58571243,0.949075639,4.477614403,0.99539572
805,Dense_Mangrove,5,1030,0.040800001,0.052200001,0.029899999,0.280800015,1.494017839,0.543450058,0.686486483,0.807531416,0.271619976,0.464228451,-7.909648895,27.62857056,0.581558168,5.967861176,0.978773415
806,Dense_Mangrove,5,1031,0.0262,0.047899999,0.024599999,0.308800012,1.583856463,0.563933671,0.731427014,0.852429509,0.321379304,0.511519074,-10.63057518,20.88571358,0.576087236,6.734471321,0.916138828
807,Dense_Mangrove,5,1032,0.0283,0.044100001,0.0296,0.226600006,1.443108559,0.413188487,0.674178064,0.768930554,0.196743578,0.39076966,-6.868685722,34.31428528,0.6864236,5.493456841,0.988467634
808,Dense_Mangrove,5,1033,0.036800001,0.054200001,0.031099999,0.282200009,1.479232788,0.526282728,0.677764595,0.801468253,0.270808935,0.463113248,-6.956659317,38.01428604,1.188571453,2.917441607,0.998144269
809,Dense_Mangrove,5,1034,0.045000002,0.052999999,0.0359,0.1998,1.276071668,0.380207866,0.580696225,0.695375502,0.192350939,0.334171534,-6.177527428,37.43571472,0.856554627,4.11916399,0.99574399
810,Dense_Mangrove,5,1035,0.031300001,0.0462,0.030200001,0.25999999,1.490104079,0.476190448,0.698236465,0.791867673,0.209424064,0.436218649,-6.429592133,32.94285583,0.533334911,6.15640831,0.96026808
811,Dense_Mangrove,5,1036,0.0263,0.044,0.0231,0.240199998,1.514893651,0.459354222,0.690358877,0.824534774,0.311475396,0.426634341,-5.715423584,34.77857208,0.537089109,6.207586765,0.971508205
812,Dense_Mangrove,5,1037,0.023399999,0.035799999,0.028000001,0.203999996,1.460038543,0.36773923,0.701417863,0.758620679,0.122257024,0.360655725,-7.793025017,31.27857208,0.568251729,6.30667448,0.966596186
813,Dense_Mangrove,5,1038,0.0211,0.029100001,0.0207,0.245199993,1.632125854,0.463402539,0.787823558,0.844302356,0.168674707,0.439678788,-8.112504959,28.7857151,1.2248317,3.035923958,0.992021084
814,Dense_Mangrove,5,1039,0.024900001,0.040199999,0.025,0.224800006,1.496443629,0.420436859,0.696603775,0.799839854,0.233128816,0.399706602,-8.075632095,28.11428642,0.634953558,5.857512474,0.982025921
815,Dense_Mangrove,5,1040,0.0242,0.0396,0.0298,0.209399998,1.432763815,0.372089177,0.681927681,0.750836134,0.141210377,0.364448041,-7.111094475,30.95714378,0.578148484,5.866202831,0.976618469
816,Dense_Mangrove,5,1041,0.013,0.031199999,0.018200001,0.243599996,1.633888364,0.448896676,0.772925794,0.86096257,0.263157874,0.443817258,-7.678896904,30.25,0.452564269,6.999778748,0.966423869
817,Dense_Mangrove,5,1042,0.023800001,0.041700002,0.0261,0.241999999,1.511324048,0.442381769,0.706027508,0.80529654,0.230088502,0.42162478,-7.831973553,28.11428642,0.453213125,6.578035355,0.959988832
818,Dense_Mangrove,5,1043,0.026900001,0.036800001,0.024599999,0.204400003,1.48001194,0.390784621,0.694859028,0.785152853,0.19869709,0.369958848,-7.782043457,30.22857094,0.467432559,6.854410648,0.968587816
819,Sparse_Mangrove,6,1044,0.030099999,0.039500002,0.037700001,0.149399996,1.178796172,0.242857754,0.581789255,0.597006917,0.02331607,0.243850961,-7.512095451,30.73571396,0.467917264,6.661620617,0.964707971
820,Sparse_Mangrove,6,1046,0.0295,0.042399999,0.037099998,0.169400007,1.240300298,0.282511234,0.599622309,0.640677989,0.06666667,0.280891746,-6.141648293,36.2142868,0.742799401,5.180857658,0.985096455
821,Sparse_Mangrove,6,1047,0.032400001,0.040199999,0.036899999,0.150800005,1.185876966,0.252169698,0.579057634,0.606819391,0.042801559,0.248436823,-5.651251793,33.17856979,0.365271062,6.892055035,0.966943502
822,Sparse_Mangrove,6,1048,0.034400001,0.048099998,0.0392,0.169400007,1.181862235,0.283882797,0.55770117,0.624161065,0.101947285,0.275613904,-8.097978592,30.30714226,0.623628795,6.163081646,0.983881116
823,Dense_Mangrove,5,1049,0.026900001,0.0359,0.026900001,0.234200001,1.528121233,0.434099764,0.734172523,0.79394865,0.143312097,0.408553421,-6.8684268,34.25714111,0.794237792,5.114545345,0.985298336
824,Dense_Mangrove,5,1050,0.0232,0.035799999,0.024700001,0.208199993,1.494449139,0.387982041,0.706557393,0.787891805,0.183471039,0.375562817,-8.31131649,33.04285812,0.517931223,5.909788609,0.980566025
825,Dense_Mangrove,5,1051,0.023,0.037099998,0.0266,0.199599996,1.451332927,0.364456058,0.68652302,0.764809906,0.164835155,0.357339561,-8.145923615,29.2142849,0.817370415,4.80964613,0.987749159
826,Sparse_Mangrove,6,1052,0.032400001,0.041700002,0.033399999,0.185800001,1.328662038,0.33327502,0.633406579,0.695255458,0.110519342,0.317853183,-7.563488007,32.01428604,0.51881969,6.058041573,0.96718514
827,Sparse_Mangrove,6,1053,0.024800001,0.037700001,0.023700001,0.220799997,1.514452219,0.418649107,0.70831722,0.806134939,0.228013024,0.397112161,-8.451322556,29.0357151,0.568858802,5.898595333,0.97878772
828,Sparse_Mangrove,6,1059,0.0294,0.0473,0.0392,0.218999997,1.341120958,0.364351124,0.644761562,0.696359396,0.093641609,0.355710894,-7.868981361,28.98571396,0.824549019,5.170497417,0.990426421
829,Sparse_Mangrove,6,1060,0.036899999,0.0493,0.049400002,0.137199998,0.941838861,0.189739361,0.471313655,0.470525175,-0.001013188,0.191814736,-8.199300766,25.06428528,0.480714649,6.704323769,0.960548043
830,Sparse_Mangrove,6,1066,0.039900001,0.048099998,0.037799999,0.216999993,1.340414762,0.391420215,0.637118042,0.703296721,0.119906865,0.356120825,-6.321660042,38.37857056,1.147142887,3.111466885,0.997706115
831,Sparse_Mangrove,6,1067,0.039999999,0.051800001,0.036400001,0.2368,1.374554157,0.433691114,0.641025662,0.733528554,0.174603164,0.388773918,-7.001487732,37.13571548,0.815489292,4.781534195,0.990175068
832,Sparse_Mangrove,6,1068,0.0381,0.054699998,0.040600002,0.205200002,1.248718977,0.353811085,0.579068899,0.669650137,0.147953793,0.331053913,-6.864005089,35.23571396,0.641747057,6.006150723,0.980752528
833,Mudflat,4,1069,0.060600001,0.074000001,0.074699998,0.155399993,0.705555737,0.175572187,0.354838699,0.350717068,-0.004707444,0.165799201,-6.938526154,34.18571472,0.614415705,5.366735458,0.985638797
834,Mudflat,4,1070,0.057799999,0.070299998,0.063000001,0.154799998,0.796876311,0.208769202,0.375388712,0.4214876,0.054763667,0.191836163,-7.010540962,35.17142868,0.649209082,5.190135956,0.986165643
835,Mudflat,4,1071,0.0506,0.062399998,0.056000002,0.152799994,0.883675873,0.218155578,0.420074344,0.4636015,0.054054026,0.204853252,-6.640852928,37.50714111,1.06798315,3.917512417,0.997175217
836,Mudflat,4,1072,0.077399999,0.0964,0.088600002,0.224399999,0.832868278,0.288813263,0.399002492,0.433865815,0.04216215,0.250553489,-7.996166706,26.3571434,0.331795424,7.587110519,0.946224809
837,Mudflat,4,1073,0.050000001,0.065800004,0.064000003,0.187000006,0.969470203,0.257107019,0.479430377,0.490039825,0.013867493,0.245672435,-5.732804298,38.98571396,1.324537873,2.182846308,0.998216808
838,Mudflat,4,1074,0.060400002,0.0722,0.072300002,0.147,0.681870162,0.165587872,0.341240883,0.34062925,-0.000692053,0.155776441,-7.382521152,37.04999924,0.910840333,4.12146759,0.995634794
839,Mudflat,4,1075,0.0537,0.0713,0.071500003,0.158800006,0.759340227,0.184169441,0.380269468,0.379070759,-0.001400584,0.179309875,-6.82126236,36.5,0.808336973,4.969150066,0.992041528
840,Mudflat,4,1076,0.063299999,0.069799997,0.067000002,0.143600002,0.709552169,0.178829893,0.345829457,0.363722682,0.020467801,0.161694348,-8.410234451,33.97857285,0.553561985,6.451756477,0.974404335
841,Mudflat,4,1077,0.048700001,0.064300001,0.057,0.218600005,1.131779432,0.337976336,0.545422435,0.586357057,0.060181372,0.312532246,-7.17193222,35.47857285,0.634224057,5.803215504,0.988038421
842,Mudflat,4,1078,0.0548,0.070900001,0.0647,0.152799994,0.771172762,0.194911495,0.366115302,0.40505746,0.045722719,0.184181169,-7.403253555,37.83571243,0.870129287,4.079026222,0.994763553
843,Mudflat,4,1079,0.072800003,0.082400002,0.088200003,0.145600006,0.522701979,0.127126157,0.27719298,0.245508984,-0.033997662,0.117334425,-7.372549534,31.97142792,0.766410649,5.194370747,0.990054846
844,Mudflat,4,1080,0.112999998,0.136800006,0.154200003,0.231000006,0.455494404,0.146710485,0.256117433,0.199376956,-0.0597938,0.130140081,-8.496355057,25.12142944,0.632905364,6.121530056,0.973800004
845,Mudflat,4,1081,0.053399999,0.064099997,0.069499999,0.120399997,0.573184848,0.111927167,0.305149049,0.268035799,-0.040419176,0.110668205,-6.532855034,38.47142792,1.125714302,2.609379768,0.998265088
846,Mudflat,4,1082,0.053199999,0.064000003,0.0678,0.119199999,0.576176345,0.114019513,0.301310003,0.274866313,-0.028831542,0.112227067,-5.493220329,39.09999847,1.358823538,2.011760712,0.998562932
847,Mudflat,4,1083,0.0482,0.060800001,0.0471,0.0678,0.234588996,0.052330874,0.054432344,0.180156663,0.126969427,0.050496016,-6.775594711,37.37857056,0.867647052,4.316950798,0.995124638
848,Mudflat,4,1084,0.0568,0.071400002,0.068000004,0.093199998,0.288769782,0.058593735,0.132442266,0.156327501,0.024390228,0.057168771,-8.337352753,27.5,0.585545182,6.62127924,0.974520624
849,Mudflat,4,1085,0.134599999,0.159600005,0.173999995,0.240600005,0.363035589,0.130578011,0.202398792,0.160636783,-0.043165438,0.109228097,-9.874806404,16.35000038,1.072857141,3.460550785,0.988328516
850,Mudflat,4,1086,0.112199999,0.120999999,0.121799998,0.092600003,-0.26915279,-0.074345641,-0.132958785,-0.136194006,-0.003294887,-0.06131018,-7.157758713,25.40714264,0.367514491,6.488190174,0.799984932
851,Mudflat,4,1087,0.0836,0.094899997,0.104599997,0.170399994,0.523856223,0.140478224,0.284583479,0.239272729,-0.048621558,0.127354831,-9.277640343,27.60000038,0.423334956,6.906266212,0.949728906
